url,no of dots,presence of hyphen,len of url,presence of at,presence of double slash,no of subdir,no of subdomain,len of domain,no of queries,is IP,presence of Suspicious_TLD,presence of suspicious domain,label
nvidia.com,0,0,10,0,0,0,0,0,0,0,0,0,0
jobui.com,0,0,9,0,0,0,0,0,0,0,0,0,0
business.site,0,0,13,0,0,0,0,0,0,0,0,0,0
oncehub.com,0,0,11,0,0,0,0,0,0,0,0,0,0
dinamalar.com,0,0,13,0,0,0,0,0,0,0,0,0,0
dkb.de,0,0,6,0,0,0,0,0,0,0,0,0,0
incoctel.cl/8RHFBgK4.php?html=27,0,0,32,0,0,1,0,0,7,0,0,0,1
sbs.com.au,0,0,10,0,0,0,0,0,0,0,0,0,0
hydroflask.com,0,0,14,0,0,0,0,0,0,0,0,0,0
fox.com.tr,0,0,10,0,0,0,0,0,0,0,0,0,0
finecobank.com,0,0,14,0,0,0,0,0,0,0,0,0,0
rakyatku.com,0,0,12,0,0,0,0,0,0,0,0,0,0
besoccer.com,0,0,12,0,0,0,0,0,0,0,0,0,0
managebac.com,0,0,13,0,0,0,0,0,0,0,0,0,0
www.poesiadelsud.it/rende_16_05_07_napolillo.htm,0,0,48,0,0,1,1,0,0,0,0,0,1
okaynews.me,0,0,11,0,0,0,0,0,0,0,0,0,0
gh0089.com,0,0,10,0,0,0,0,0,0,0,0,0,0
java2s.com,0,0,10,0,0,0,0,0,0,0,0,0,0
merkur.de,0,0,9,0,0,0,0,0,0,0,0,0,0
yasdl.com,0,0,9,0,0,0,0,0,0,0,0,0,0
mac-torrents.io,0,0,15,0,0,0,0,0,0,0,0,0,0
alison.com,0,0,10,0,0,0,0,0,0,0,0,0,0
swedbank.ee,0,0,11,0,0,0,0,0,0,0,0,0,0
dillards.com,0,0,12,0,0,0,0,0,0,0,0,0,0
ppomppu.co.kr,0,0,13,0,0,0,0,0,0,0,0,0,0
hkepc.com,0,0,9,0,0,0,0,0,0,0,0,0,0
banesconline.com,0,0,16,0,0,0,0,0,0,0,0,0,0
datatables.net,0,0,14,0,0,0,0,0,0,0,0,0,0
hipwee.com,0,0,10,0,0,0,0,0,0,0,0,0,0
daft.ie,0,0,7,0,0,0,0,0,0,0,0,0,0
slimxxxtubevih.dnset.com/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
wondershare.jp,0,0,14,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/687255529.delfi.exe,0,0,41,0,0,2,0,0,0,0,0,0,1
bancosantander.es,0,0,17,0,0,0,0,0,0,0,0,0,0
privateproperty.co.za,0,0,21,0,0,0,0,0,0,0,0,0,0
abdwap2.com,0,0,11,0,0,0,0,0,0,0,0,0,0
gangde.net,0,0,10,0,0,0,0,0,0,0,0,0,0
ddl-warez.to,0,0,12,0,0,0,0,0,0,0,0,0,0
erank.com,0,0,9,0,0,0,0,0,0,0,0,0,0
demotywatory.pl,0,0,15,0,0,0,0,0,0,0,0,0,0
academia.edu,0,0,12,0,0,0,0,0,0,0,0,0,0
stoloto.ru,0,0,10,0,0,0,0,0,0,0,0,0,0
shop.com,0,0,8,0,0,0,0,0,0,0,0,0,0
nsfas.org.za,0,0,12,0,0,0,0,0,0,0,0,0,0
virtualdj.com,0,0,13,0,0,0,0,0,0,0,0,0,0
tripadvisor.com.sg,0,0,18,0,0,0,0,0,0,0,0,0,0
offcn.com,0,0,9,0,0,0,0,0,0,0,0,0,0
webconsultas.com,0,0,16,0,0,0,0,0,0,0,0,0,0
e1r.net/download/xwmltc.exe,0,0,27,0,0,2,0,0,0,0,0,0,1
kontan.co.id,0,0,12,0,0,0,0,0,0,0,0,0,0
metro.tokyo.jp,0,0,14,0,0,0,0,0,0,0,0,0,0
coccoc.com,0,0,10,0,0,0,0,0,0,0,0,0,0
e-qanun.az,0,0,10,0,0,0,0,0,0,0,0,0,0
turkcell.com.tr,0,0,15,0,0,0,0,0,0,0,0,0,0
tokkaban.com,0,0,12,0,0,0,0,0,0,0,0,0,0
asos.de,0,0,7,0,0,0,0,0,0,0,0,0,0
poshmark.com,0,0,12,0,0,0,0,0,0,0,0,0,0
kurzy.cz,0,0,8,0,0,0,0,0,0,0,0,0,0
okko.tv,0,0,7,0,0,0,0,0,0,0,0,0,0
unl.edu,0,0,7,0,0,0,0,0,0,0,0,0,0
aksalser.com,0,0,12,0,0,0,0,0,0,0,0,0,0
lottolandaffiliates.com,0,0,23,0,0,0,0,0,0,0,0,0,0
vsp.com,0,0,7,0,0,0,0,0,0,0,0,0,0
watchseries.fm,0,0,14,0,0,0,0,0,0,0,0,0,0
igg-games.com,0,0,13,0,0,0,0,0,0,0,0,0,0
law.go.kr,0,0,9,0,0,0,0,0,0,0,0,0,0
downloads-whatsapp.com/whatsapp-for-samsung.php,0,0,47,0,0,1,0,0,0,0,0,0,1
planetminecraft.com,0,0,19,0,0,0,0,0,0,0,0,0,0
lhs-mhs.org/9uj8n76b5.exe,0,0,25,0,0,1,0,0,0,0,0,0,1
meb.k12.tr,0,0,10,0,0,0,0,0,0,0,0,0,0
tuliu.com,0,0,9,0,0,0,0,0,0,0,0,0,0
onelogin.com,0,0,12,0,0,0,0,0,0,0,0,0,0
bancopan.com.br,0,0,15,0,0,0,0,0,0,0,0,0,0
mobile.ir,0,0,9,0,0,0,0,0,0,0,0,0,0
asiaone.com,0,0,11,0,0,0,0,0,0,0,0,0,0
hbonow.com,0,0,10,0,0,0,0,0,0,0,0,0,0
bracewellfamily.com/PayInfo.zip?JQrk Trojan.Zbot,0,0,48,0,0,1,0,0,16,0,0,0,1
pishkhaan.net,0,0,13,0,0,0,0,0,0,0,0,0,0
earthmusic.tmall.com,0,0,20,0,0,0,1,0,0,0,0,0,0
cargurus.com,0,0,12,0,0,0,0,0,0,0,0,0,0
tienphong.vn,0,0,12,0,0,0,0,0,0,0,0,0,0
apa.az,0,0,6,0,0,0,0,0,0,0,0,0,0
chmotor.cn,0,0,10,0,0,0,0,0,0,0,0,0,0
adrunnr.com,0,0,11,0,0,0,0,0,0,0,0,0,0
adskeeper.co.uk,0,0,15,0,0,0,0,0,0,0,0,0,0
vsco.co,0,0,7,0,0,0,0,0,0,0,0,0,0
culturacolectiva.com,0,0,20,0,0,0,0,0,0,0,0,0,0
tube8vidssjw.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,54,0,0,2,1,0,0,0,0,0,1
renren.com,0,0,10,0,0,0,0,0,0,0,0,0,0
myfreecams.com,0,0,14,0,0,0,0,0,0,0,0,0,0
bcit.ca,0,0,7,0,0,0,0,0,0,0,0,0,0
didactic.ro,0,0,11,0,0,0,0,0,0,0,0,0,0
inside.com.tw,0,0,13,0,0,0,0,0,0,0,0,0,0
uba.ar,0,0,6,0,0,0,0,0,0,0,0,0,0
yes24.com,0,0,9,0,0,0,0,0,0,0,0,0,0
budget.com,0,0,10,0,0,0,0,0,0,0,0,0,0
filepuma.com,0,0,12,0,0,0,0,0,0,0,0,0,0
buthestienjo.pro,0,0,16,0,0,0,0,0,0,0,0,0,0
atptour.com,0,0,11,0,0,0,0,0,0,0,0,0,0
ohmynews.com,0,0,12,0,0,0,0,0,0,0,0,0,0
nas.gov.qa,0,0,10,0,0,0,0,0,0,0,0,0,0
eghrmis.gov.my,0,0,14,0,0,0,0,0,0,0,0,0,0
impressoras-cartoes.com.pt/HSBC_BANK-STORAGE/new_document.html,0,0,62,0,0,2,0,0,0,0,0,0,1
9to5mac.com,0,0,11,0,0,0,0,0,0,0,0,0,0
cox.net,0,0,7,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/566077266.ms.exe?dl=1,0,0,43,0,0,2,0,0,4,0,0,0,1
uw.edu.pl,0,0,9,0,0,0,0,0,0,0,0,0,0
express.co.uk,0,0,13,0,0,0,0,0,0,0,0,0,0
educamos.sm,0,0,11,0,0,0,0,0,0,0,0,0,0
softpedia.com,0,0,13,0,0,0,0,0,0,0,0,0,0
anydesk.com,0,0,11,0,0,0,0,0,0,0,0,0,0
baophapluat.vn,0,0,14,0,0,0,0,0,0,0,0,0,0
corriere.it,0,0,11,0,0,0,0,0,0,0,0,0,0
trustpilot.com,0,0,14,0,0,0,0,0,0,0,0,0,0
sherdog.com,0,0,11,0,0,0,0,0,0,0,0,0,0
clk.ink,0,0,7,0,0,0,0,0,0,0,0,0,0
kemkes.go.id,0,0,12,0,0,0,0,0,0,0,0,0,0
agsteier.com/HSBC.BANK-STORAGE.DATA/new_secure-document.html,0,0,60,0,0,2,0,0,0,0,0,0,1
radio.de,0,0,8,0,0,0,0,0,0,0,0,0,0
hulu.jp,0,0,7,0,0,0,0,0,0,0,0,0,0
elvenar.com,0,0,11,0,0,0,0,0,0,0,0,0,0
mindtools.com,0,0,13,0,0,0,0,0,0,0,0,0,0
ucweb.com,0,0,9,0,0,0,0,0,0,0,0,0,0
biquge.cc,0,0,9,0,0,0,0,0,0,0,0,0,0
bludv.tv,0,0,8,0,0,0,0,0,0,0,0,0,0
caltech.edu,0,0,11,0,0,0,0,0,0,0,0,0,0
shootproof.com,0,0,14,0,0,0,0,0,0,0,0,0,0
dramacool.video,0,0,15,0,0,0,0,0,0,0,0,0,0
vc.ru,0,0,5,0,0,0,0,0,0,0,0,0,0
s.to,0,0,4,0,0,0,0,0,0,0,0,0,0
esmplus.com,0,0,11,0,0,0,0,0,0,0,0,0,0
quizizz.com,0,0,11,0,0,0,0,0,0,0,0,0,0
strangeduckfilms.com/222,0,0,24,0,0,1,0,0,0,0,0,0,1
cntv.cn,0,0,7,0,0,0,0,0,0,0,0,0,0
bulletproof.com,0,0,15,0,0,0,0,0,0,0,0,0,0
enel.it,0,0,7,0,0,0,0,0,0,0,0,0,0
republika.co.id,0,0,15,0,0,0,0,0,0,0,0,0,0
pubg.com,0,0,8,0,0,0,0,0,0,0,0,0,0
lacentrale.fr,0,0,13,0,0,0,0,0,0,0,0,0,0
www.zctei.com/date/9377chiyue_Y_Cdcr1124.exe,0,0,44,0,0,2,1,0,0,0,0,0,1
interac.ca,0,0,10,0,0,0,0,0,0,0,0,0,0
redd.it,0,0,7,0,0,0,0,0,0,0,0,0,0
highlow.com,0,0,11,0,0,0,0,0,0,0,0,0,0
classcraft.com,0,0,14,0,0,0,0,0,0,0,0,0,0
drsaina.com,0,0,11,0,0,0,0,0,0,0,0,0,0
online2pdf.com,0,0,14,0,0,0,0,0,0,0,0,0,0
tube8vidsxmx.dnset.com/2013/girl-fucked-by-dog.avi.exe,0,0,54,0,0,2,1,0,0,0,0,0,1
twirpx.com,0,0,10,0,0,0,0,0,0,0,0,0,0
boards.ie,0,0,9,0,0,0,0,0,0,0,0,0,0
mxplayer.in,0,0,11,0,0,0,0,0,0,0,0,0,0
lifehacker.ru,0,0,13,0,0,0,0,0,0,0,0,0,0
brasil247.com,0,0,13,0,0,0,0,0,0,0,0,0,0
ojooo.com,0,0,9,0,0,0,0,0,0,0,0,0,0
thespruceeats.com,0,0,17,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26.2/4800574/sculptris.exe,0,0,48,0,0,4,1,0,0,0,0,0,1
woshipm.com,0,0,11,0,0,0,0,0,0,0,0,0,0
slimxxxtubehan.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
connexus.com,0,0,12,0,0,0,0,0,0,0,0,0,0
tui.co.uk,0,0,9,0,0,0,0,0,0,0,0,0,0
dcfever.com,0,0,11,0,0,0,0,0,0,0,0,0,0
occ.com.mx,0,0,10,0,0,0,0,0,0,0,0,0,0
almosafer.com,0,0,13,0,0,0,0,0,0,0,0,0,0
roksa.pl,0,0,8,0,0,0,0,0,0,0,0,0,0
halifax-online.co.uk,0,0,20,0,0,0,0,0,0,0,0,0,0
zzex.me,0,0,7,0,0,0,0,0,0,0,0,0,0
tamilmv.bid,0,0,11,0,0,0,0,0,0,0,0,0,0
prohbtd.com,0,0,11,0,0,0,0,0,0,0,0,0,0
oddsportal.com,0,0,14,0,0,0,0,0,0,0,0,0,0
afip.gov.ar,0,0,11,0,0,0,0,0,0,0,0,0,0
app.pho8.com/lp/sd/en/lp4/index.php?c=300&l=524&subid=21841780391,0,0,65,0,0,5,1,0,29,0,0,0,1
techtarget.com,0,0,14,0,0,0,0,0,0,0,0,0,0
jumia.com.ng,0,0,12,0,0,0,0,0,0,0,0,0,0
wikiserie.com,0,0,13,0,0,0,0,0,0,0,0,0,0
588ku.com,0,0,9,0,0,0,0,0,0,0,0,0,0
poe.ninja,0,0,9,0,0,0,0,0,0,0,0,0,0
teach-nology.com,0,0,16,0,0,0,0,0,0,0,0,0,0
newasp.net,0,0,10,0,0,0,0,0,0,0,0,0,0
postbank.de,0,0,11,0,0,0,0,0,0,0,0,0,0
flibusta.is,0,0,11,0,0,0,0,0,0,0,0,0,0
comparitech.com,0,0,15,0,0,0,0,0,0,0,0,0,0
sonymobile.com,0,0,14,0,0,0,0,0,0,0,0,0,0
livescores.com,0,0,14,0,0,0,0,0,0,0,0,0,0
whatismyipaddress.com,0,0,21,0,0,0,0,0,0,0,0,0,0
tuko.co.ke,0,0,10,0,0,0,0,0,0,0,0,0,0
nikkei.com,0,0,10,0,0,0,0,0,0,0,0,0,0
www.schuh-zentgraf.de/,0,0,22,0,0,1,1,0,0,0,0,0,1
immigration.govt.nz,0,0,19,0,0,0,0,0,0,0,0,0,0
kohsantepheapdaily.com.kh,0,0,25,0,0,0,0,0,0,0,0,0,0
ororo.tv,0,0,8,0,0,0,0,0,0,0,0,0,0
sdmoviespoint.me,0,0,16,0,0,0,0,0,0,0,0,0,0
win-phone-26.com,0,0,16,0,0,0,0,0,0,0,0,0,0
iscorp.com,0,0,10,0,0,0,0,0,0,0,0,0,0
freelogoservices.com,0,0,20,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.24.1/12015256/WindowsProductKeyCodeFinder2.20.exe,0,0,71,0,0,4,1,0,0,0,0,0,1
bluewin.ch,0,0,10,0,0,0,0,0,0,0,0,0,0
ridibooks.com,0,0,13,0,0,0,0,0,0,0,0,0,0
coalimpex.com/web/pe/ad_03.php,0,0,30,0,0,3,0,0,0,0,0,0,1
studopedia.org,0,0,14,0,0,0,0,0,0,0,0,0,0
friday.ru,0,0,9,0,0,0,0,0,0,0,0,0,0
pearsoned.com,0,0,13,0,0,0,0,0,0,0,0,0,0
bellesa.co,0,0,10,0,0,0,0,0,0,0,0,0,0
nalog.ru,0,0,8,0,0,0,0,0,0,0,0,0,0
braun634.com,0,0,12,0,0,0,0,0,0,0,0,0,0
pcastuces.com,0,0,13,0,0,0,0,0,0,0,0,0,0
kmart.com,0,0,9,0,0,0,0,0,0,0,0,0,0
atresplayer.com,0,0,15,0,0,0,0,0,0,0,0,0,0
goyabu.com,0,0,10,0,0,0,0,0,0,0,0,0,0
pagesjaunes.fr,0,0,14,0,0,0,0,0,0,0,0,0,0
tele-amigos.com,0,0,15,0,0,0,0,0,0,0,0,0,0
imf.org,0,0,7,0,0,0,0,0,0,0,0,0,0
crabsecret.tmall.com,0,0,20,0,0,0,1,0,0,0,0,0,0
pdf2go.com,0,0,10,0,0,0,0,0,0,0,0,0,0
odoo.com,0,0,8,0,0,0,0,0,0,0,0,0,0
hamyarwp.com,0,0,12,0,0,0,0,0,0,0,0,0,0
cityheaven.net,0,0,14,0,0,0,0,0,0,0,0,0,0
ipa.go.jp,0,0,9,0,0,0,0,0,0,0,0,0,0
android.com,0,0,11,0,0,0,0,0,0,0,0,0,0
goodfon.ru,0,0,10,0,0,0,0,0,0,0,0,0,0
sankei.com,0,0,10,0,0,0,0,0,0,0,0,0,0
www.racingandclassic.com/pagineit/race.html,0,0,43,0,0,2,1,0,0,0,0,0,1
diario1.com,0,0,11,0,0,0,0,0,0,0,0,0,0
codeforces.com,0,0,14,0,0,0,0,0,0,0,0,0,0
torrentsave.mobi,0,0,16,0,0,0,0,0,0,0,0,0,0
zarpop.com,0,0,10,0,0,0,0,0,0,0,0,0,0
app.netlify.com,0,0,15,0,0,0,1,0,0,0,0,0,0
zergnet.com,0,0,11,0,0,0,0,0,0,0,0,0,0
indiansinkuwait.com,0,0,19,0,0,0,0,0,0,0,0,0,0
boschetto-hotel.gr/inddex.html,0,0,30,0,0,1,0,0,0,0,0,0,1
softschools.com,0,0,15,0,0,0,0,0,0,0,0,0,0
keyways.pt/~keyways/1.html,0,0,26,0,0,2,0,0,0,0,0,0,1
infd.edu.ar,0,0,11,0,0,0,0,0,0,0,0,0,0
tripadvisor.es,0,0,14,0,0,0,0,0,0,0,0,0,0
giveawayoftheday.com,0,0,20,0,0,0,0,0,0,0,0,0,0
somethingnice.hc0.me/Miner/jhProtominer.files,0,0,45,0,0,2,1,0,0,0,0,0,1
blackdoctor.org,0,0,15,0,0,0,0,0,0,0,0,0,0
soft112.com,0,0,11,0,0,0,0,0,0,0,0,0,0
tophotels.ru,0,0,12,0,0,0,0,0,0,0,0,0,0
novinky.cz,0,0,10,0,0,0,0,0,0,0,0,0,0
liberoquotidiano.it,0,0,19,0,0,0,0,0,0,0,0,0,0
spotscenered.info,0,0,17,0,0,0,0,0,0,0,0,0,0
www.two-of-us.at/images/1.exe,0,0,29,0,0,2,1,0,0,0,0,0,1
cnnturk.com,0,0,11,0,0,0,0,0,0,0,0,0,0
popdaily.com.tw,0,0,15,0,0,0,0,0,0,0,0,0,0
smk.edu.kz,0,0,10,0,0,0,0,0,0,0,0,0,0
addictinggames.com,0,0,18,0,0,0,0,0,0,0,0,0,0
draftkings.com,0,0,14,0,0,0,0,0,0,0,0,0,0
amazon.es,0,0,9,0,0,0,0,0,0,0,0,0,0
ecollege.com,0,0,12,0,0,0,0,0,0,0,0,0,0
kbb.com,0,0,7,0,0,0,0,0,0,0,0,0,0
nespresso.com,0,0,13,0,0,0,0,0,0,0,0,0,0
suntimes.com,0,0,12,0,0,0,0,0,0,0,0,0,0
acool.csheaven.com/okoassetch/buweegnogr/ereedrimtu/files/,0,0,58,0,0,5,1,0,0,0,0,0,1
albawabhnews.com,0,0,16,0,0,0,0,0,0,0,0,0,0
filecrypt.cc,0,0,12,0,0,0,0,0,0,0,0,0,0
streamworld.co,0,0,14,0,0,0,0,0,0,0,0,0,0
volganet.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
insajderi.com,0,0,13,0,0,0,0,0,0,0,0,0,0
coalimpex.com/web/hot-venda/advocacia.jpg,0,0,41,0,0,3,0,0,0,0,0,0,1
yenicaggazetesi.com.tr,0,0,22,0,0,0,0,0,0,0,0,0,0
youth4work.com,0,0,14,0,0,0,0,0,0,0,0,0,0
payscale.com,0,0,12,0,0,0,0,0,0,0,0,0,0
athensvoice.gr,0,0,14,0,0,0,0,0,0,0,0,0,0
screener.in,0,0,11,0,0,0,0,0,0,0,0,0,0
aminev.com/HSBC-BANK-STORAGE-DATA/new-secure.html,0,0,49,0,0,2,0,0,0,0,0,0,1
clien.net,0,0,9,0,0,0,0,0,0,0,0,0,0
infonavit.org.mx,0,0,16,0,0,0,0,0,0,0,0,0,0
instruminahui.edu.ec/201403/editor.html,0,0,39,0,0,2,0,0,0,0,0,0,1
auction.co.kr,0,0,13,0,0,0,0,0,0,0,0,0,0
elmissouri.fr/data.dpg,0,0,22,0,0,1,0,0,0,0,0,0,1
fabfitfun.com,0,0,13,0,0,0,0,0,0,0,0,0,0
cdbaby.com,0,0,10,0,0,0,0,0,0,0,0,0,0
86pla.com,0,0,9,0,0,0,0,0,0,0,0,0,0
hosco.com,0,0,9,0,0,0,0,0,0,0,0,0,0
uiowa.edu,0,0,9,0,0,0,0,0,0,0,0,0,0
correos.es,0,0,10,0,0,0,0,0,0,0,0,0,0
thuvienphapluat.vn,0,0,18,0,0,0,0,0,0,0,0,0,0
eventbrite.com.br,0,0,17,0,0,0,0,0,0,0,0,0,0
torrent9.sx,0,0,11,0,0,0,0,0,0,0,0,0,0
x-kom.pl,0,0,8,0,0,0,0,0,0,0,0,0,0
telesport.al,0,0,12,0,0,0,0,0,0,0,0,0,0
recruiter.co.kr,0,0,15,0,0,0,0,0,0,0,0,0,0
freemail.hu,0,0,11,0,0,0,0,0,0,0,0,0,0
kitco.com,0,0,9,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26.3/4812448/pointagedheures.exe,0,0,54,0,0,4,1,0,0,0,0,0,1
alsoouq.com,0,0,11,0,0,0,0,0,0,0,0,0,0
pubmatic.com,0,0,12,0,0,0,0,0,0,0,0,0,0
bobibanking.com,0,0,15,0,0,0,0,0,0,0,0,0,0
caichongwang.com,0,0,16,0,0,0,0,0,0,0,0,0,0
star.gr,0,0,7,0,0,0,0,0,0,0,0,0,0
praxisww.com/wp-stc.php,0,0,23,0,0,1,0,0,0,0,0,0,1
diplomatie.gouv.fr,0,0,18,0,0,0,0,0,0,0,0,0,0
caliente.mx,0,0,11,0,0,0,0,0,0,0,0,0,0
letmejerk.com,0,0,13,0,0,0,0,0,0,0,0,0,0
triads.co.uk,0,0,12,0,0,0,0,0,0,0,0,0,0
90tiyu.com,0,0,10,0,0,0,0,0,0,0,0,0,0
netshoes.com.br,0,0,15,0,0,0,0,0,0,0,0,0,0
milanofinanza.it,0,0,16,0,0,0,0,0,0,0,0,0,0
thegospelcoalition.org,0,0,22,0,0,0,0,0,0,0,0,0,0
kinogo.cc,0,0,9,0,0,0,0,0,0,0,0,0,0
xl720.com,0,0,9,0,0,0,0,0,0,0,0,0,0
jomashop.com,0,0,12,0,0,0,0,0,0,0,0,0,0
ptcnovin.com,0,0,12,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/100312839.CryptocurrencyTradingBotV1.4.exe,0,0,64,0,0,2,0,0,0,0,0,0,1
clipchamp.com,0,0,13,0,0,0,0,0,0,0,0,0,0
jobs.com.pk,0,0,11,0,0,0,0,0,0,0,0,0,0
filmesonlinex.ch,0,0,16,0,0,0,0,0,0,0,0,0,0
teamtailor.com,0,0,14,0,0,0,0,0,0,0,0,0,0
pakwheels.com,0,0,13,0,0,0,0,0,0,0,0,0,0
macro.com.ar,0,0,12,0,0,0,0,0,0,0,0,0,0
livehelpnow.net,0,0,15,0,0,0,0,0,0,0,0,0,0
axios.com,0,0,9,0,0,0,0,0,0,0,0,0,0
gmarket.co.kr,0,0,13,0,0,0,0,0,0,0,0,0,0
waitsun.com,0,0,11,0,0,0,0,0,0,0,0,0,0
playground.ru,0,0,13,0,0,0,0,0,0,0,0,0,0
goplay4.com,0,0,11,0,0,0,0,0,0,0,0,0,0
readmng.com,0,0,11,0,0,0,0,0,0,0,0,0,0
asianclub.tv,0,0,12,0,0,0,0,0,0,0,0,0,0
speakingtree.in,0,0,15,0,0,0,0,0,0,0,0,0,0
google.iq,0,0,9,0,0,0,0,0,0,0,0,0,0
nimo.tv,0,0,7,0,0,0,0,0,0,0,0,0,0
soloby.ru,0,0,9,0,0,0,0,0,0,0,0,0,0
cafebazaar.ir,0,0,13,0,0,0,0,0,0,0,0,0,0
adwaa.info,0,0,10,0,0,0,0,0,0,0,0,0,0
twinkl.co.uk,0,0,12,0,0,0,0,0,0,0,0,0,0
airdroid.com,0,0,12,0,0,0,0,0,0,0,0,0,0
ezcater.com,0,0,11,0,0,0,0,0,0,0,0,0,0
news18a.com,0,0,11,0,0,0,0,0,0,0,0,0,0
fetchtube.com,0,0,13,0,0,0,0,0,0,0,0,0,0
workplace.com,0,0,13,0,0,0,0,0,0,0,0,0,0
gismeteo.ua,0,0,11,0,0,0,0,0,0,0,0,0,0
karanpc.com,0,0,11,0,0,0,0,0,0,0,0,0,0
sebrae.com.br,0,0,13,0,0,0,0,0,0,0,0,0,0
tinkoff.ru,0,0,10,0,0,0,0,0,0,0,0,0,0
sportingbet.com,0,0,15,0,0,0,0,0,0,0,0,0,0
androidauthority.com,0,0,20,0,0,0,0,0,0,0,0,0,0
bit.edu.cn,0,0,10,0,0,0,0,0,0,0,0,0,0
rebatesme.com,0,0,13,0,0,0,0,0,0,0,0,0,0
quill.org,0,0,9,0,0,0,0,0,0,0,0,0,0
ala.org,0,0,7,0,0,0,0,0,0,0,0,0,0
edu22.info,0,0,10,0,0,0,0,0,0,0,0,0,0
chess.com,0,0,9,0,0,0,0,0,0,0,0,0,0
baeldung.com,0,0,12,0,0,0,0,0,0,0,0,0,0
animebest.org,0,0,13,0,0,0,0,0,0,0,0,0,0
taroot-rangi.com,0,0,16,0,0,0,0,0,0,0,0,0,0
tokubai.co.jp,0,0,13,0,0,0,0,0,0,0,0,0,0
streema.com,0,0,11,0,0,0,0,0,0,0,0,0,0
monotaro.com,0,0,12,0,0,0,0,0,0,0,0,0,0
albayan.ae,0,0,10,0,0,0,0,0,0,0,0,0,0
yellowurl.cn,0,0,12,0,0,0,0,0,0,0,0,0,0
lapagina.com.sv,0,0,15,0,0,0,0,0,0,0,0,0,0
zoom.com.br,0,0,11,0,0,0,0,0,0,0,0,0,0
erisdemo.wordpress.com,0,0,22,0,0,0,1,0,0,0,0,0,0
sellfy.com,0,0,10,0,0,0,0,0,0,0,0,0,0
sn-gzzx.com,0,0,11,0,0,0,0,0,0,0,0,0,1
youngliving.com,0,0,15,0,0,0,0,0,0,0,0,0,0
mts.ru,0,0,6,0,0,0,0,0,0,0,0,0,0
netsuite.com,0,0,12,0,0,0,0,0,0,0,0,0,0
kompass.com,0,0,11,0,0,0,0,0,0,0,0,0,0
arstechnica.com,0,0,15,0,0,0,0,0,0,0,0,0,0
edusite.ru,0,0,10,0,0,0,0,0,0,0,0,0,0
crptentry.com,0,0,13,0,0,0,0,0,0,0,0,0,0
gamerch.com,0,0,11,0,0,0,0,0,0,0,0,0,0
aliway.com,0,0,10,0,0,0,0,0,0,0,0,0,0
zendesk.com,0,0,11,0,0,0,0,0,0,0,0,0,0
activehosted.com,0,0,16,0,0,0,0,0,0,0,0,0,0
yallakora.com,0,0,13,0,0,0,0,0,0,0,0,0,0
mahindrainsurance.com/download_doc/risposta_info_1103.zip?dbspa3@actaliscertymail.it_i8dqtqvi,0,0,93,0,0,2,0,0,35,0,0,0,1
immonet.de,0,0,10,0,0,0,0,0,0,0,0,0,0
paraphrasing-tool.com,0,0,21,0,0,0,0,0,0,0,0,0,0
timeturk.com,0,0,12,0,0,0,0,0,0,0,0,0,0
ems.com.cn,0,0,10,0,0,0,0,0,0,0,0,0,0
t3.com,0,0,6,0,0,0,0,0,0,0,0,0,0
alexandria90.etcserver.com/~psychica/1.html,0,0,43,0,0,2,1,0,0,0,0,0,1
docplayer.com.br,0,0,16,0,0,0,0,0,0,0,0,0,0
ukugl.tourstogo.us/shudsoangu/whooglagoz/isestipsep/files/,0,0,58,0,0,5,1,0,0,0,0,0,1
google.co.jp,0,0,12,0,0,0,0,0,0,0,0,0,0
avery.com,0,0,9,0,0,0,0,0,0,0,0,0,0
mojifen.com,0,0,11,0,0,0,0,0,0,0,0,0,0
mbank.cz,0,0,8,0,0,0,0,0,0,0,0,0,0
xueanquan.com,0,0,13,0,0,0,0,0,0,0,0,0,0
lhy999.com,0,0,10,0,0,0,0,0,0,0,0,0,0
whoisuoll.cc,0,0,12,0,0,0,0,0,0,0,0,0,0
kuronekoyamato.co.jp,0,0,20,0,0,0,0,0,0,0,0,0,0
grantorrent1.com,0,0,16,0,0,0,0,0,0,0,0,0,0
spletnik.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
oneplus.com,0,0,11,0,0,0,0,0,0,0,0,0,0
cna.com.tw,0,0,10,0,0,0,0,0,0,0,0,0,0
doordash.com,0,0,12,0,0,0,0,0,0,0,0,0,0
tamildhool.com,0,0,14,0,0,0,0,0,0,0,0,0,0
rokhdad.news,0,0,12,0,0,0,0,0,0,0,0,0,0
lever.co,0,0,8,0,0,0,0,0,0,0,0,0,0
